filename,width,height,seq_from_top,seq_from_bottom,width_prv,height_prv,width_nxt,height_nxt,text,type
Anna Thi Pan-Resume_slice19.jpg,0.17513020833333334,0.012651821862348178,19.0,1.0,0.138671875,0.012651821862348178,0.0,0.0,enclosure: resume,
Character-Reference-Sample-Letter-Template-Free-Download_slice1.jpg,0.11491935483870967,0.026565464895635674,1.0,12.0,0.0,0.0,0.3790322580645161,0.06451612903225806,,
Character-Reference-Sample-Letter-Template-Free-Download_slice2.jpg,0.3790322580645161,0.06451612903225806,2.0,11.0,0.11491935483870967,0.026565464895635674,0.07661290322580645,0.020872865275142316,vee prei to sas and matern ge not aa,
Character-Reference-Sample-Letter-Template-Free-Download_slice3.jpg,0.07661290322580645,0.020872865275142316,3.0,10.0,0.3790322580645161,0.06451612903225806,0.21975806451612903,0.030360531309297913,,
Character-Reference-Sample-Letter-Template-Free-Download_slice4.jpg,0.21975806451612903,0.030360531309297913,4.0,9.0,0.07661290322580645,0.020872865275142316,0.2439516129032258,0.030360531309297913,20 senenber 200,
Character-Reference-Sample-Letter-Template-Free-Download_slice5.jpg,0.2439516129032258,0.030360531309297913,5.0,8.0,0.21975806451612903,0.030360531309297913,0.9637096774193549,0.06641366223908918,towon t may encem,
Character-Reference-Sample-Letter-Template-Free-Download_slice6.jpg,0.9637096774193549,0.06641366223908918,6.0,7.0,0.2439516129032258,0.030360531309297913,0.9657258064516129,0.17077798861480076,is w aren esir ouly recommend e seit whe have metand own arte past fa your te se tine as h wat nor conouny as sles an,
Character-Reference-Sample-Letter-Template-Free-Download_slice7.jpg,0.9657258064516129,0.17077798861480076,7.0,6.0,0.9637096774193549,0.06641366223908918,0.9657258064516129,0.10056925996204934,"me sou isa vay eiusest, anda hrd wernaperan betas he onn hs katy tat verviess, and honesy to qu an rom t man wie he ven wring in ou consan. a vay consary tid to nordessinl intern yin to nce essen informaton fom him he di reget thr oter haveve he bought the nas t te serene mine sic one ale i e an tmetie",
Character-Reference-Sample-Letter-Template-Free-Download_slice8.jpg,0.9657258064516129,0.10056925996204934,8.0,5.0,0.9657258064516129,0.17077798861480076,0.9657258064516129,0.06641366223908918,h cheat and beady mur and peive has eared hs spell ace anong hs oue and has been anand am th most friendy pea o hi for yeas of ay n your formal ad,
Character-Reference-Sample-Letter-Template-Free-Download_slice9.jpg,0.9657258064516129,0.06641366223908918,9.0,4.0,0.9657258064516129,0.10056925996204934,0.06048387096774194,0.015180265654648957,h and ed naize cane out ina vey ncoich o oke in sume kid o commin sev whichis creted. ths i wah re rde and eur i econnend he raon,
Character-Reference-Sample-Letter-Template-Free-Download_slice10.jpg,0.06048387096774194,0.015180265654648957,10.0,3.0,0.9657258064516129,0.06641366223908918,0.15725806451612903,0.028462998102466792,,
Character-Reference-Sample-Letter-Template-Free-Download_slice11.jpg,0.15725806451612903,0.028462998102466792,11.0,2.0,0.06048387096774194,0.015180265654648957,0.11088709677419355,0.022770398481973434,swales,
Character-Reference-Sample-Letter-Template-Free-Download_slice12.jpg,0.11088709677419355,0.022770398481973434,12.0,1.0,0.15725806451612903,0.028462998102466792,0.0,0.0,methew,
College-Recommendation-Letter-Sample_slice1.jpeg,0.3479212253829322,0.023504273504273504,1.0,16.0,0.0,0.0,0.9562363238512035,0.03632478632478633,,
College-Recommendation-Letter-Sample_slice2.jpeg,0.9562363238512035,0.03632478632478633,2.0,15.0,0.3479212253829322,0.023504273504273504,0.9584245076586433,0.07051282051282051,"i am pleased to recommend anita school, who has been a student",
College-Recommendation-Letter-Sample_slice3.jpeg,0.9584245076586433,0.07051282051282051,3.0,14.0,0.9562363238512035,0.03632478632478633,0.9562363238512035,0.03632478632478633,"in my math class for the past three years. during that time, i have cam in eom her ws a shows steven and a rote migh tor bar",
College-Recommendation-Letter-Sample_slice4.jpeg,0.9562363238512035,0.03632478632478633,4.0,13.0,0.9584245076586433,0.07051282051282051,0.9518599562363238,0.03632478632478633,anita is a rare type of stident who combines exceptional natural,
College-Recommendation-Letter-Sample_slice5.jpeg,0.9518599562363238,0.03632478632478633,5.0,12.0,0.9562363238512035,0.03632478632478633,0.9540481400437637,0.07051282051282051,ability with a wilinaness and eacemess to leam. anta is able to,
College-Recommendation-Letter-Sample_slice6.jpeg,0.9540481400437637,0.07051282051282051,6.0,11.0,0.9518599562363238,0.03632478632478633,0.9540481400437637,0.03632478632478633,"help her peers with dificult mathematical concepts, but does so in a san than is foth br r ion man. conan cance. altanch alu i",
College-Recommendation-Letter-Sample_slice7.jpeg,0.9540481400437637,0.03632478632478633,7.0,10.0,0.9540481400437637,0.07051282051282051,0.9540481400437637,0.03632478632478633,avare of her natural ability in the area of mathematics. anita is,
College-Recommendation-Letter-Sample_slice8.jpeg,0.9540481400437637,0.03632478632478633,8.0,9.0,0.9540481400437637,0.03632478632478633,0.9562363238512035,0.03632478632478633,constantly challencing herself she is part of the school's mathletics,
College-Recommendation-Letter-Sample_slice9.jpeg,0.9562363238512035,0.03632478632478633,9.0,8.0,0.9540481400437637,0.03632478632478633,0.9562363238512035,0.03632478632478633,"team, which - challenges: local - students in",
College-Recommendation-Letter-Sample_slice10.jpeg,0.9562363238512035,0.03632478632478633,10.0,7.0,0.9562363238512035,0.03632478632478633,0.9562363238512035,0.03632478632478633,mathematical competitions. she is also active in the community af,
College-Recommendation-Letter-Sample_slice11.jpeg,0.9562363238512035,0.03632478632478633,11.0,6.0,0.9562363238512035,0.03632478632478633,0.7724288840262582,0.03418803418803419,the school by beina a member of greenpeace. and a cheerleader,
College-Recommendation-Letter-Sample_slice12.jpeg,0.7724288840262582,0.03418803418803419,12.0,5.0,0.9562363238512035,0.03632478632478633,0.9562363238512035,0.03632478632478633,while alo playing deferse on our school's soccer team,
College-Recommendation-Letter-Sample_slice13.jpeg,0.9562363238512035,0.03632478632478633,13.0,4.0,0.7724288840262582,0.03418803418803419,0.9540481400437637,0.03632478632478633,anita would make an excellent candidate for early admissions.,
College-Recommendation-Letter-Sample_slice14.jpeg,0.9540481400437637,0.03632478632478633,14.0,3.0,0.9562363238512035,0.03632478632478633,0.424507658643326,0.02564102564102564,recommend her without hesitation. should you have any avestions.,
College-Recommendation-Letter-Sample_slice15.jpeg,0.424507658643326,0.02564102564102564,15.0,2.0,0.9540481400437637,0.03632478632478633,0.29540481400437635,0.021367521367521368,please tee! tree to contact me.,
College-Recommendation-Letter-Sample_slice16.jpeg,0.29540481400437635,0.021367521367521368,16.0,1.0,0.424507658643326,0.02564102564102564,0.0,0.0,est d warten,
Example-Restaurant-Complaint-Letter_slice1.jpg,0.019230769230769232,0.009523809523809525,1.0,10.0,0.0,0.0,0.11363636363636363,0.03238095238095238,,
Example-Restaurant-Complaint-Letter_slice2.jpg,0.11363636363636363,0.03238095238095238,2.0,9.0,0.019230769230769232,0.009523809523809525,0.14335664335664336,0.03238095238095238,,
Example-Restaurant-Complaint-Letter_slice3.jpg,0.14335664335664336,0.03238095238095238,3.0,8.0,0.11363636363636363,0.03238095238095238,0.1555944055944056,0.03238095238095238,,
Example-Restaurant-Complaint-Letter_slice4.jpg,0.1555944055944056,0.03238095238095238,4.0,7.0,0.14335664335664336,0.03238095238095238,0.07867132867132867,0.030476190476190476,savon,
Example-Restaurant-Complaint-Letter_slice5.jpg,0.07867132867132867,0.030476190476190476,5.0,6.0,0.1555944055944056,0.03238095238095238,0.1958041958041958,0.09333333333333334,,
Example-Restaurant-Complaint-Letter_slice6.jpg,0.1958041958041958,0.09333333333333334,6.0,5.0,0.07867132867132867,0.030476190476190476,0.9702797202797203,0.21333333333333335,"1"" wa ane  ret t ando foot",
Example-Restaurant-Complaint-Letter_slice7.jpg,0.9702797202797203,0.21333333333333335,7.0,4.0,0.1958041958041958,0.09333333333333334,0.9458041958041958,0.2019047619047619,tra h jan  iv hr tay tye stn resaranon 02min ccie ny sai tin untrnnac; e s- sordan rc uly in you esuucore may pers  th dime tatt a voy stating ny wen we ver coved sore isles kein ad wictwor passt dts smet corm cup th saris e chee wit l eact ne hd specfea regen oa tee,
Example-Restaurant-Complaint-Letter_slice8.jpg,0.9458041958041958,0.2019047619047619,8.0,3.0,0.9702797202797203,0.21333333333333335,0.10839160839160839,0.030476190476190476,the ha cori itatermady but teactine a orden an amonse f vegrerin s wet as ronvegrurin pres ant bey somed i aie e sare  th at edeanin eaere mst wet narreed sevice ta oven ante tert ever sic yon wate preity reardo surer corions  fe yu aint hae ne ram slp seven,
Example-Restaurant-Complaint-Letter_slice9.jpg,0.10839160839160839,0.030476190476190476,9.0,2.0,0.9458041958041958,0.2019047619047619,0.09615384615384616,0.030476190476190476,,
Example-Restaurant-Complaint-Letter_slice10.jpg,0.09615384615384616,0.030476190476190476,10.0,1.0,0.10839160839160839,0.030476190476190476,0.0,0.0,,
Free-Sample-Business-Complaint-Letter_slice1.jpg,0.1673728813559322,0.01773049645390071,1.0,14.0,0.0,0.0,0.21610169491525424,0.02127659574468085,it lim,
Free-Sample-Business-Complaint-Letter_slice2.jpg,0.21610169491525424,0.02127659574468085,2.0,13.0,0.1673728813559322,0.01773049645390071,0.1885593220338983,0.01950354609929078,huni tea yoite,
Free-Sample-Business-Complaint-Letter_slice3.jpg,0.1885593220338983,0.01950354609929078,3.0,12.0,0.21610169491525424,0.02127659574468085,0.3177966101694915,0.024822695035460994,,
Free-Sample-Business-Complaint-Letter_slice4.jpg,0.3177966101694915,0.024822695035460994,4.0,11.0,0.1885593220338983,0.01950354609929078,0.1843220338983051,0.02127659574468085,commer,
Free-Sample-Business-Complaint-Letter_slice5.jpg,0.1843220338983051,0.02127659574468085,5.0,10.0,0.3177966101694915,0.024822695035460994,0.15889830508474576,0.01773049645390071,anwiminan,
Free-Sample-Business-Complaint-Letter_slice6.jpg,0.15889830508474576,0.01773049645390071,6.0,9.0,0.1843220338983051,0.02127659574468085,0.16101694915254236,0.01950354609929078,,
Free-Sample-Business-Complaint-Letter_slice7.jpg,0.16101694915254236,0.01950354609929078,7.0,8.0,0.15889830508474576,0.01773049645390071,0.1271186440677966,0.014184397163120567,,
Free-Sample-Business-Complaint-Letter_slice8.jpg,0.1271186440677966,0.014184397163120567,8.0,7.0,0.16101694915254236,0.01950354609929078,0.2648305084745763,0.024822695035460994,,
Free-Sample-Business-Complaint-Letter_slice9.jpg,0.2648305084745763,0.024822695035460994,9.0,6.0,0.1271186440677966,0.014184397163120567,0.13983050847457626,0.015957446808510637,dake teas tour ai,
Free-Sample-Business-Complaint-Letter_slice10.jpg,0.13983050847457626,0.015957446808510637,10.0,5.0,0.2648305084745763,0.024822695035460994,0.9639830508474576,0.1595744680851064,,
Free-Sample-Business-Complaint-Letter_slice11.jpg,0.9639830508474576,0.1595744680851064,11.0,4.0,0.13983050847457626,0.015957446808510637,0.9449152542372882,0.1595744680851064,"yoveoneenia a rond t fa hom anta, team to deva, mion i nade on decente 102950 tavel demands hve nade me a com sen pate o anerean rhe pas si yews nat time, seven on our ines h ays hon good to xceten buzan eeerunto n seee onthe aa entand above tas m reques ora 50 perce redaction on ny neste",
Free-Sample-Business-Complaint-Letter_slice12.jpg,0.9449152542372882,0.1595744680851064,12.0,3.0,0.9639830508474576,0.1595744680851064,0.1483050847457627,0.01773049645390071,"here m wnt haopenad on decender10 'e ctu lanes inn the o alsen, was format at ur api wt b deyn afor m ours dei. we booted ge we had jst inordeto metu cheap comeeton in onles mertakeat fom ofw os pie casiny normed us have stout be imoressedy e ac ac te onies fo ohn n on some ""rican fn mi avian fome",
Free-Sample-Business-Complaint-Letter_slice13.jpg,0.1483050847457627,0.01773049645390071,13.0,2.0,0.9449152542372882,0.1595744680851064,0.9385593220338984,0.12943262411347517,,
Free-Sample-Business-Complaint-Letter_slice14.jpg,0.9385593220338984,0.12943262411347517,14.0,1.0,0.1483050847457627,0.01773049645390071,0.0,0.0,ibeleve tats r eirng wos dne pares o aa and vs i no vay renia recessay asa yapan t anecan altre. at eas und pont nave emy tate cornensai| ators vit be rovded comte n np stu dalrin omit me onment,
letter-of-attestation-of-training-sample_93-0_slice1.png,0.7152428810720268,0.08787878787878788,1.0,6.0,0.0,0.0,0.17420435510887772,0.05454545454545454,letter of attestation of training sample,
letter-of-attestation-of-training-sample_93-0_slice2.png,0.17420435510887772,0.05454545454545454,2.0,5.0,0.7152428810720268,0.08787878787878788,0.20938023450586266,0.05454545454545454,"july 5th, 2008",
letter-of-attestation-of-training-sample_93-0_slice3.png,0.20938023450586266,0.05454545454545454,3.0,4.0,0.17420435510887772,0.05454545454545454,0.9715242881072027,0.28484848484848485,dear wiliam hil,
letter-of-attestation-of-training-sample_93-0_slice4.png,0.9715242881072027,0.28484848484848485,4.0,3.0,0.20938023450586266,0.05454545454545454,0.12060301507537688,0.04242424242424243,"i hereby attest that | have completed all the necessary courses to become a certified financial advisor. | have a valid series 7, as well as an investment license, which are the requirements in the state of new york to advice clients on financial matters. i declare that the above statement is true and accurate to the best of my knowledge.",
letter-of-attestation-of-training-sample_93-0_slice5.png,0.12060301507537688,0.04242424242424243,5.0,2.0,0.9715242881072027,0.28484848484848485,0.12060301507537688,0.045454545454545456,sincerely,
